name,category,latitude,longitude
Kamenahalli,bus_stop,13.2249463,77.5925556
Dyavarahalli,bus_stop,13.2399354,77.5988217
Sadenahalli,bus_stop,13.1947093,77.5728845
Maragondana Halli,bus_stop,13.2029265,77.5762924
Government High School,bus_stop,13.2312257,77.550246
Hosahudya,bus_stop,13.2366728,77.551025
Sri Banashankri Layout,bus_stop,13.1715485,77.5581007
Yadiyurappa Nagara,bus_stop,13.1504829,77.5609588
Rto Office,bus_stop,13.1508314,77.5552642
Jakkuru,bus_stop,13.0793576,77.607557
Kattigehalli Cross,bus_stop,13.1217518,77.6257768
Reva College,bus_stop,13.1221959,77.6306863
Shrinivasapura Cross,bus_stop,13.1260856,77.6453037
Delhi Public School,bus_stop,13.1234777,77.6394543
Sathanur Colony,bus_stop,13.1279084,77.646629
Navodaya School,bus_stop,13.148862,77.6748556
KIADB Hoovinayakanahalli Gate,bus_stop,13.1561232,77.681043
Marenahalli,bus_stop,13.1195669,77.6787169
Chokkanahalli Gate,bus_stop,13.0845587,77.6346605
Chokkanahalli,bus_stop,13.0848014,77.6348471
KNS College,bus_stop,13.0887483,77.6354773
Thirumenahalli Cross (KNS College),bus_stop,13.0887175,77.635316
Chakkalatti,bus_stop,13.1224071,77.6682109
Reva College,bus_stop,13.1172617,77.6339854
Reva College,bus_stop,13.1171431,77.6341551
Agrahara Yalahanka,bus_stop,13.091183,77.6194175
VRL Godwon Jakkur,bus_stop,13.0864037,77.6041868
Raitarasante Yelahanka,bus_stop,13.0977704,77.5990696
Indian Overseas Bank,bank,13.099148,77.587717
Bande Bommasandra Cross,bus_stop,13.0810966,77.6826061
Vijaya School,bus_stop,13.1310415,77.6720692
5th Phase Yelahanka New Town,bus_stop,13.1057411,77.5725198
Yelahanka Bakery,bus_stop,13.1036863,77.5769869
Tharabana Halli Gate,bus_stop,13.1880891,77.6444773
Sadahalli,bus_stop,13.2104032,77.6465455
Chowdanahalli,bus_stop,13.2143105,77.6287596
Neraganahalli,bus_stop,13.2361675,77.6301883
Dyavasandra,bus_stop,13.2313853,77.6074954
Indrasanahalli,bus_stop,13.2257528,77.6139186
Jade Garden,bus_stop,13.2042628,77.6458748
Kempa Thimmanahalli Cross,bus_stop,13.2220635,77.6509289
Elthore Uganawadi,bus_stop,13.2209796,77.6448971
Uganawadi,bus_stop,13.2390194,77.6569679
Iltheri Cross,bus_stop,13.2307299,77.6448294
Kempathimmanahalli,bus_stop,13.2235086,77.6547075
Mother Milk Dairy Cross,bus_stop,13.23199,77.6559419
Kannamangala,bus_stop,13.2149942,77.666881
Unnamed,bus_stop,13.2210039,77.6821709
Kannamangala Palya,bus_stop,13.2216764,77.6701226
Kempalinganapura Cross,bus_stop,13.2306008,77.6647135
T Hosalli,bus_stop,13.229619,77.670245
Trumpet,bus_stop,13.1992187,77.6579831
Trumpet,bus_stop,13.1991127,77.6583797
Kannamangala Gate Yalahanka Road,bus_stop,13.206508,77.6677015
Tharabanahalli,bus_stop,13.1904539,77.6276853
Avalahalli,bus_stop,13.1350681,77.5693282
Avalahalli,bus_stop,13.1353822,77.5690259
State Bank of India,bank,13.102259,77.5769737
Karnataka Bank,bank,13.1174604,77.6342379
Royal Mart,shopping,13.093793,77.5712363
IDBI Bank,bank,13.0975803,77.5844426
Bachahalli Gate,bus_stop,13.2119258,77.6732277
Bachahalli Gate,bus_stop,13.2120891,77.6730577
Kogilu Cross,bus_stop,13.1040872,77.6009436
Kogilu Cross,bus_stop,13.1045782,77.6004842
Bharathi Nagara,bus_stop,13.1376154,77.6176906
Bharathi Nagara,bus_stop,13.1378373,77.6174559
Hunasamaranahalli,bus_stop,13.1435,77.6171315
MVIT Cross,bus_stop,13.1514323,77.6197027
Kadiganahalli Cross,bus_stop,13.1685155,77.6311914
Vidya Nagara Cross,bus_stop,13.1618124,77.6269153
Chikkajala,bus_stop,13.1732787,77.6334233
Tharabana Halli Gate,bus_stop,13.1887598,77.6443765
Unnamed,shopping,13.0813597,77.5839205
Agricultural Engineering,college,13.0788225,77.5717807
Sharavathi Hotel Bus Stop,bus_stop,13.0980485,77.5844881
State Bank of Mysore Settigere,bank,13.1908778,77.6457522
Unnamed,bank,13.0822621,77.5877293
State Bank of India,bank,13.1052531,77.5772085
Regal Hospital,hospital,13.0830463,77.6347174
State Bank of India,bank,13.0856754,77.5557494
SLN Super Market,shopping,13.0942914,77.5459382
Devi's Shop,shopping,13.0945389,77.5858712
Multi Mart Super Market,shopping,13.0902404,77.6024288
Dazzle Super Market,shopping,13.0990214,77.5768362
Agarahara Government Hospital,hospital,13.0957329,77.6273067
Unnamed,school,13.1718714,77.5685461
Jelly Machine Yalahanka,bus_stop,13.0860471,77.5556415
Rajanukunte,railway_station,13.1746304,77.5655922
Stationary Store,shopping,13.1254176,77.6201477
Spar,shopping,13.0938786,77.594727
Nice Mart,shopping,13.1214753,77.5764289
CyteCare,hospital,13.118638,77.6078781
Betta Halasuru,railway_station,13.1661211,77.6043173
Omega Multispeciality Hospital,hospital,13.1001877,77.5813432
NDR Hospital,hospital,13.0957808,77.5792872
Fountain,park,13.1497994,77.6092466
Hamsa Farm,bus_stop,13.1076969,77.6655883
Kadasonnappanahalli Gate,bus_stop,13.1019184,77.658357
Chikka Gubbi Cross,bus_stop,13.0843481,77.6541567
Nagenahalli,bus_stop,13.081456,77.6532018
Singanayakanahalli,bus_stop,13.1478791,77.5697617
N.D.R. Hospital,hospital,13.0965172,77.5787745
N.R.V Hospital,hospital,13.1631138,77.6293449
AU Small Finance Bank,bank,13.0959727,77.5885404
Krishnadevaraya Hospital And Research Centre,hospital,13.1498837,77.608248
Apple Hospital,hospital,13.103924,77.5837862
North City CT Scan,hospital,13.0945892,77.594104
Rajankunte Hospital,hospital,13.1731008,77.5640868
"Prasad Hospital, Bengaluru Urban",hospital,13.0983472,77.5773677
Saranalaya Hospital,hospital,13.1215236,77.6126106
Lakshmi Hospital,hospital,13.1579281,77.6252103
Yelahanka Santhe Circle,bus_stop,13.0991767,77.5971235
Kendriya Vihara,bus_stop,13.1063672,77.6021473
Venkatala,bus_stop,13.1108774,77.6048456
Palanahalli Gate,bus_stop,13.1167315,77.6085404
Bagaluru Cross,bus_stop,13.1214557,77.6109517
Reva College Gate,bus_stop,13.1221035,77.630454
Bellahalli Cross,bus_stop,13.1011046,77.6349413
The Big Market,shopping,13.1454748,77.569482
"Govt hospital,Rajanukunte",hospital,13.175209,77.564562
State Bank of India,bank,13.0979031,77.5662138
Atturu Layout Yelahanka Road,bus_stop,13.0978189,77.5681275
Atturu Layout Yelahanka Road,bus_stop,13.0978025,77.5679438
Axis Bank,bank,13.0982036,77.5691333
State Bank of India,bank,13.0845049,77.5527571
Jelly Machine Yalahanka,bus_stop,13.0859294,77.5554179
Royal Mart,shopping,13.1140618,77.5789194
Royal Mart,shopping,13.1710168,77.564182
Aveksha Hospital,hospital,13.081777,77.54091
Santhamma Hospital,hospital,13.0866852,77.5535728
Shree Sai Hospital,hospital,13.0885791,77.5455057
NDR Multi Speciality Hospital,hospital,13.1051735,77.6027864
Chiguru Hospital,hospital,13.1706303,77.5642307
Valens Hospitals,hospital,13.120977,77.6176084
Bengalure Hospital,hospital,13.1039081,77.5754898
Amruth Hospital,hospital,13.102578,77.627895
Rangalakshmi Netralaya,hospital,13.098943,77.576716
Saralaya Hospital,hospital,13.121743,77.629478
Apurva Hospital,hospital,13.101335,77.59858
Om Shakthi Hospital,hospital,13.1215701,77.6126077
Shadab Hospital,hospital,13.1025229,77.6278506
Rainbow Health Care,hospital,13.0997321,77.5760891
Jayalakshmi Hospital,hospital,13.098909,77.596219
NDR Orthopaedic,hospital,13.10051,77.595603
Sri Arogya Hospital,hospital,13.1215659,77.6250507
Sapthagiri Hospital,hospital,13.1213668,77.6174817
Pavan Hospitals,hospital,13.0981485,77.596139
Kushi Hospital,hospital,13.0938081,77.5804166
Vikrant Hospital,hospital,13.142831,77.6727356
Varsha Hospital,hospital,13.1026581,77.6297932
Just Smiles,hospital,13.098668,77.5826843
Orchids The International School - Yelahanka,school,13.1557516,77.5615716
Allahabad Bank,bank,13.0997967,77.5792365
Canara Bank,bank,13.0779626,77.5786126
Government Hospital,hospital,13.0803204,77.5535057
Sri Skanda Buy 'N' Save,shopping,13.1040018,77.5715488
Fresh Mart Super Bazar,shopping,13.1025457,77.5717503
Basket Ball Court,park,13.2259793,77.5471292
Skating Ring,park,13.2262429,77.547405
Sadahalli Gate,bus_stop,13.1906814,77.6463852
Doddajala,railway_station,13.1806713,77.6409183
Unnamed,bank,13.1581941,77.6250559
Simpli Namdhari's,shopping,13.1090384,77.5803302
"Manipal Law School, Bengaluru",college,13.1265925,77.5898427
"Department of Public Policy, MAHE",college,13.1251819,77.5905025
"Department of Liberal Arts, Humanities and Social Sciences, MAHE",college,13.1254954,77.5904596
"Manipal Institute of Technology, Bengaluru",college,13.1264958,77.5904864
IDFC First Bank,bank,13.0983837,77.5731577
the organic world,shopping,13.0984057,77.5732531
Beguru,bus_stop,13.1836643,77.6811451
Kenchenahalli Gate,bus_stop,13.1180494,77.5777231
Unnamed,bus_stop,13.079545,77.5590549
Unnamed,bus_stop,13.081377,77.5595634
Unnamed,bus_stop,13.084334,77.5598162
Dhanalaxmi Bank,bank,13.0944409,77.5809525
Chowdeshwari Mart,shopping,13.0955168,77.5781297
Sharavathi Hotel,bus_stop,13.0976393,77.5842355
Shopbox,shopping,13.1069608,77.6002193
Yelahanka Santhe Circle,bus_stop,13.0997554,77.5976114
Yelahanka Santhe Circle,bus_stop,13.0978934,77.5966268
Adithi School Yelahanka,bus_stop,13.1025258,77.5829481
Addiganahalli Extension,bus_stop,13.1729128,77.5712556
Ananthapura Gate Bus Stop,bus_stop,13.114669,77.5791251
Management Studies Department,college,13.1285502,77.5867957
EEE Department,college,13.1284405,77.5877371
ECE Department,college,13.1284784,77.5870505
CSE Department,college,13.1284562,77.5872771
Physics Department,college,13.1285737,77.5879464
Chemistry Department,college,13.1287331,77.5879531
MCA Department,college,13.1287057,77.5868145
ISE Department,college,13.1284549,77.5875024
NMIT Polytechnic,college,13.1274479,77.5861976
Nitte School of Architecture Planning & Design,college,13.1277797,77.5863504
Aeronautical Department,college,13.1286482,77.5864591
Mechanical Department,college,13.1288493,77.5864604
Civil Department,college,13.1290439,77.5864698
Nitte School of Fashion Technology and Interior Design,college,13.1303461,77.5868466
NITTE School of Management,college,13.1309703,77.5886518
Nitte College of Pharmaceutical Sciences,college,13.1307666,77.5869191
NES Office,bus_stop,13.0977614,77.5918215
Chikkabommasandra Cross,bus_stop,13.0937467,77.5824746
Srishti School Yelahanka,bus_stop,13.1070323,77.5757961
Bagalur Old Police Station,bus_stop,13.1302377,77.6664452
Kanakshree Layout Chikka Gubbi,bus_stop,13.0872951,77.6546904
Kogilu Cross,bus_stop,13.103589,77.6012045
Kogilu,bus_stop,13.1035374,77.6161424
Vishal Mega Mart,shopping,13.1062954,77.5775528
IDFC First Bank,bank,13.0794214,77.5590078
Green City Supermarket,shopping,13.0978647,77.5634022
Esha Hospital,hospital,13.098072,77.567378
Ujjivan Small Finance Bank,bank,13.096882,77.5837256
Yes Bank,bank,13.0988801,77.5873583
Union Bank of India,bank,13.0978667,77.5963115
Ashwini Hospital,hospital,13.0988482,77.5978974
DCB Bank,bank,13.0926026,77.5854229
Leafresh Super Mart,shopping,13.1272821,77.5643925
State Bank of India,bank,13.0928523,77.5872557
Unnamed,bus_stop,13.1216554,77.6118661
More,shopping,13.1216609,77.6266052
Axis Bank,bank,13.1208905,77.6164926
State Bank of India,bank,13.1236294,77.6388898
Unnamed,bus_stop,13.1219072,77.6113859
Unnamed,bus_stop,13.1219032,77.611446
Kotak Mahindra Bank,bank,13.1219021,77.6232327
State Bank of India,bank,13.1327573,77.6649985
7 Heven P-Mart,shopping,13.1394402,77.670404
Canara Bank,bank,13.0964933,77.5838827
Kempegowda-Yelahanka,bus_stop,13.0987564,77.5987364
Shuddh,shopping,13.1031842,77.5979105
All Mart,shopping,13.1216215,77.6258249
Shiva Mandira,bus_stop,13.1072011,77.5756518
Karnataka Gramin Bank,bank,13.1053707,77.5772403
Bank of Maharashtra,bank,13.102611,77.5770172
UCO Bank,bank,13.100087,77.5765234
HDFC Bank,bank,13.1012997,77.5769588
Bank of Baroda,bank,13.0987664,77.5863338
RBL Bank,bank,13.0988341,77.5849297
State Bank of India,bank,13.098337,77.5847352
Equitas Small Finance Bank,bank,13.0987488,77.5848885
Kallavar Public School,school,13.1055509,77.5678968
Unnamed,bank,13.1706722,77.6320794
IndusInd Bank,bank,13.0988361,77.5872262
HDFC Bank,bank,13.0982435,77.5880715
Suguna Super Market,shopping,13.1142754,77.5689594
Unnamed,shopping,13.1057106,77.5744761
IDBI Bank,bank,13.0842726,77.5602567
HDFC Bank,bank,13.0935578,77.5829081
Punjab National Bank,bank,13.093171,77.5887838
Kempegowda International Airport Back Gate,bus_stop,13.1982596,77.6799581
YAPB Toll,bus_stop,13.2125059,77.5542846
Ananthapura Gate,bus_stop,13.1145738,77.5789905
Sathanuru,bus_stop,13.1319042,77.6474485
Midland Supermart,shopping,13.0809981,77.6409622
Kempegowda International Airport Halt,railway_station,13.2106578,77.6761595
Unnamed,bus_stop,13.1997472,77.6827313
Unnamed,shopping,13.0840295,77.634815
Canara Bank,bank,13.083509,77.6347834
Unnamed,college,13.1681254,77.5582804
SVITgrounnd,college,13.1683987,77.5587809
HDFC bank,bank,13.1631789,77.6289541
Yenepoya College,college,13.0849778,77.6402789
Unnamed,park,13.0990547,77.5828353
Allalasandra Lake,park,13.09101,77.5874633
Sir M Vishvesvaraya Park,park,13.0981495,77.5796644
Sri Basavalingappa Udayana,park,13.097144,77.5805908
Unnamed,park,13.0991705,77.582836
Shankara Nag Park,park,13.0959167,77.5816748
Seshadripuram High School,school,13.1009023,77.5838617
Mallya Aditi International School,school,13.1024411,77.5835391
Unnamed,park,13.0947957,77.5845425
Unnamed,park,13.0975525,77.5865217
The Galleria Mall,shopping,13.0942029,77.5951482
Jyothi College,college,13.0994426,77.5853965
Seshadripuram First Grade College,college,13.0998144,77.588044
Railways Hospital,hospital,13.1041114,77.5829963
Kendriya Vidyalaya - RWF,school,13.1027468,77.5801742
Unnamed,park,13.1046976,77.5831761
Unnamed,park,13.0944923,77.5879401
National Insittute of Public Cooperation and Child Development,college,13.1025091,77.5846333
Unnamed,park,13.1023296,77.585574
Poornaprajna High School,school,13.0963852,77.5911416
KK Hospital,hospital,13.0971434,77.5893851
MEC School,school,13.0965348,77.5897477
Government Model Primary and High School,school,13.0960498,77.5794323
Central Institute of Medicinal and Aromatic Plants,college,13.083563,77.5908585
Unnamed,park,13.0983866,77.5769647
Dr. R. A. Bendre Park,park,13.0963339,77.5779574
Canadian International School,school,13.119396,77.5942252
Sambhram Institute of Technology,college,13.0897175,77.5458768
Kendriya Vidyalaya CRPF,school,13.1184672,77.575678
BMS Institute of Technology and Management,college,13.1338993,77.5680227
Government School,college,13.0971325,77.5934644
Government PU College,college,13.096833,77.5944513
"Kendriya Vidyalaya, Yelahanka AFS",school,13.129696,77.6168769
Chaitanya Nursing Home,hospital,13.0990774,77.5861467
Chaitanya Nursing College,college,13.0994512,77.5861481
Sir M Visvesvarayya Institute of Technology,college,13.1497114,77.6072979
Unnamed,park,13.0994014,77.5721929
Unnamed,park,13.1001694,77.571951
Unnamed,park,13.1000645,77.5737155
Swamy Vivekananda Park,park,13.1033671,77.5724178
Unnamed,park,13.1030762,77.5746465
Unnamed,park,13.100611,77.5747541
Unnamed,park,13.0999239,77.5751468
S.F.S 208 KHB Colony Park,park,13.0992273,77.5749291
Unnamed,park,13.0852933,77.6015135
7th Block Park,park,13.083976,77.5615787
Sri Sri Ravishankar Vidya Mandir,school,13.0814687,77.5580647
Unnamed,park,13.0802475,77.5565485
The Regency Public School,school,13.0857283,77.5576518
Unnamed,park,13.08364,77.5575438
Deva Matha Central School,school,13.0839628,77.55714
Unnamed,park,13.098686,77.571803
Jawahar Navodaya Vidyalaya,school,13.1486151,77.6733289
The Institute of Transdisciplinary Health Sciences and Technology,college,13.1232871,77.5494145
Football/Cricket ground,college,13.1344116,77.5673293
Institute of Ayurveda and Integrative Medicine (I-AIM),hospital,13.1256158,77.5468302
Dr. Agarwal Eye Hospital,hospital,13.0943148,77.58071
Unnamed,park,13.1068567,77.5608013
"Neha Prakash Hospital, Bengaluru Urban",hospital,13.1077314,77.5717299
Sri Lakshmi Venkateshwara Hospital,hospital,13.1056278,77.5772997
REVA University,college,13.1155417,77.6358788
Yelahanka 5th Phase Park,park,13.1069246,77.5733363
Unnamed,park,13.1164462,77.6351953
Unnamed,park,13.1155021,77.6352419
Unnamed,park,13.1170362,77.635142
Unnamed,park,13.1146709,77.6351224
Unnamed,park,13.1147006,77.6354764
Unnamed,park,13.1156581,77.6362036
Unnamed,park,13.1156169,77.6357835
Unnamed,park,13.1151513,77.6357441
Unnamed,park,13.1147018,77.6357933
Unnamed,park,13.0986326,77.5888781
Unnamed,college,13.1616871,77.6359344
Sri Venkateshwara College of Engineering - SVCE,college,13.1598841,77.6358885
Reliance Fresh,shopping,13.098154,77.5847397
Vidya Shilp Academy,school,13.087543,77.5971936
SB Nursing College,college,13.1046531,77.5727797
Shrada Vidyanikethan,school,13.0856703,77.5492593
"National Public School, Vidyaranyapura",school,13.0848132,77.5490275
Unnamed,school,13.0844352,77.5850551
Mahatma Gandhi Park,park,13.083228,77.5874716
DMart,shopping,13.1003312,77.5862156
M S Engineering College,college,13.2038627,77.6220522
Nitte Meenakshi Institute of Technology,college,13.1293899,77.5879044
Yelahanka Government Hospital,hospital,13.0995716,77.5962927
Unnamed,park,13.0937426,77.5705515
Unnamed,park,13.0969608,77.5699925
Unnamed,park,13.0960682,77.5703292
Unnamed,park,13.0950415,77.5706829
BMSIT,park,13.1330233,77.5682009
Unnamed,park,13.1336314,77.5685969
Unnamed,park,13.1331458,77.5696735
Ananda Shetty Park,park,13.0827104,77.5622565
NTI Park,park,13.078531,77.5555057
Unnamed,park,13.0781781,77.559992
Unnamed,park,13.0837733,77.5798214
Brindavan Group of Institutions,college,13.1240154,77.6204825
Unnamed,park,13.0808972,77.5497211
Oasis International School,school,13.0905257,77.6655794
Small Park,park,13.1020849,77.5738822
Unnamed,park,13.1056967,77.5709741
Unnamed,park,13.1071462,77.5723658
Unnamed,park,13.103928,77.5761507
Unnamed,park,13.1029938,77.5776406
Unnamed,park,13.1011261,77.5787442
AIR Park,park,13.1016195,77.5757449
Unnamed,park,13.1048363,77.5765128
TIFR Centre for Applicable Mathematics,college,13.093793,77.5763393
DMart,shopping,13.0984417,77.5742608
Krishnadevaraya College of Dental Science,college,13.1497515,77.6081437
Government School,school,13.1459888,77.6137144
Government Hospital,hospital,13.0991845,77.5968656
Deeksha Hospital,hospital,13.0982401,77.5970471
Stonehill International School,school,13.1699342,77.5960171
CRPF Hospital,hospital,13.1247842,77.5764128
Unnamed,school,13.1416143,77.5684587
Unnamed,school,13.1534058,77.5677305
Unnamed,park,13.0999022,77.5705421
Navachethana Hospital,hospital,13.1036126,77.5837987
Centro Mall,shopping,13.0975628,77.5838593
Unnamed,park,13.085887,77.6482673
Unnamed,park,13.085129,77.6458693
Unnamed,park,13.0846263,77.6441348
Unnamed,park,13.2112605,77.6569401
Unnamed,park,13.2144085,77.6551521
Unnamed,park,13.2136544,77.6607482
Unnamed,park,13.1929096,77.6599563
Sharadhanagar Park,park,13.0939755,77.5773897
Children's Park,park,13.0944889,77.5773051
Kids Play Area,park,13.094355,77.5767272
United International,school,13.0829476,77.6551558
KNS Institute of Technology,college,13.0883323,77.6371783
Vijaya School,school,13.1306125,77.6717319
Playground,park,13.19423,77.5585938
NIKISA Dementia Village,hospital,13.1114469,77.5550611
"ICAR - Indian Veterinary Research Institute, Yelahanka",college,13.127423,77.5581059
Nagarjuna Vidytaniketan,school,13.1227285,77.5650757
Dr. NSAM First Grade College,college,13.141502,77.5451393
NewAge World School,school,13.1412447,77.5397706
Nitte International School,school,13.1391918,77.5395365
Manipal Academy Of BFSI,college,13.0846319,77.6377447
Karnataka College of Pharmacy,college,13.0860699,77.6359056
Unnamed,park,13.1052446,77.5738674
Unnamed,park,13.1051287,77.5748545
Unnamed,park,13.107402,77.5716127
Unnamed,park,13.1074844,77.5711242
Unnamed,park,13.1067233,77.5709925
Geethanjali School Ground,school,13.1533755,77.5613475
Chaman Bharatiya School,school,13.0808232,77.6420658
Sri Jayaprakash Narayan National Youth Training Center,school,13.1588383,77.6432214
Vidyashilp University,college,13.2016717,77.6009032
Bishop Cotton Academy of Professional Management,college,13.0994183,77.5868339
Cambridge Public School,school,13.0944585,77.5896866
Agragami College of Aeronautical Engineering,college,13.094775,77.5904173
Chrysalis High School,school,13.0947143,77.5911186
